"WID","login_count","level","playcount_sum","playtime_sum","recent_date","mode"
W10252,193,30,245,71660,2022-10-16,5
W10252,193,30,7,4926,2022-10-10,4
W10425,196,30,107,72480,2022-07-15,3
W10425,196,30,17,4785,2022-07-04,5
W10425,196,30,1,403,2022-03-08,1
W10775,162,30,207,53611,2022-03-04,3
W10775,162,30,85,28081,2022-03-04,5
W10775,162,30,1,785,2022-01-25,4
W10775,162,30,8,2833,2022-02-27,1
W10989,148,30,1,1554,2022-01-28,4
W10989,148,30,78,55834,2022-03-20,3
W10989,148,30,164,50752,2022-03-23,5
W11005,189,30,27,16793,2022-05-01,4
W11005,189,30,19,6773,2023-03-10,1
W11005,189,30,28,22943,2023-03-10,3
W11005,189,30,47,19225,2023-02-05,5
W11136,96,30,19,8813,2022-05-29,1
W11136,96,30,14,10436,2022-09-05,4
W11136,96,30,56,18599,2022-09-12,5
W11136,96,30,56,38070,2022-09-12,3
W11193,306,30,105,48662,2023-02-08,3
W11193,306,30,1,1514,2022-02-02,4
W11193,306,30,68,22346,2022-05-28,5
W11277,1073,30,19,19118,2023-05-13,4
W11277,1073,30,66,38975,2023-06-16,3
W11277,1073,30,60,19673,2022-09-11,5
W11277,1073,30,6,3729,2022-08-05,1
W11473,286,30,9,8317,2022-04-13,4
W11473,286,30,66,41779,2022-05-16,3
W11473,286,30,23,7936,2022-05-16,5
W11473,286,30,3,584,2022-04-10,1
W11647,152,30,108,62468,2022-03-27,3
W11647,152,30,1,1608,2022-02-15,4
W11647,152,30,17,5960,2022-03-21,5
W11647,152,30,1,870,2022-03-21,1
W11676,46,30,16,18976,2022-06-11,4
W11676,46,30,55,41234,2022-05-21,3
W11676,46,30,2,401,2022-02-19,1
W11676,46,30,6,2963,2022-02-19,5
W11837,200,30,58,44703,2022-03-12,4
W11837,200,30,42,38889,2022-04-21,3
W11911,77,30,5,4311,2022-03-01,4
W11911,77,30,93,97035,2022-03-01,3
W12165,422,30,54,61710,2022-07-13,4
W12165,422,30,9,6968,2022-07-10,3
W12199,143,30,2,1591,2022-03-05,4
W12199,143,30,35,10516,2022-03-19,1
W12199,143,30,102,70027,2022-03-17,3
W12199,143,30,25,7973,2022-03-17,5
W12205,542,30,64,36491,2023-05-28,3
W12205,542,30,25,6275,2023-01-25,5
W12238,124,30,3,3119,2022-03-02,4
W12238,124,30,29,8155,2022-03-30,5
W12238,124,30,68,49498,2022-03-30,3
W12295,53,30,9,11065,2022-03-05,4
W12295,53,30,2,2057,2022-03-05,1
W12295,53,30,107,61563,2022-04-11,3
W12327,76,30,3,3604,2022-03-05,4
W12327,76,30,67,44695,2022-07-05,3
W12327,76,30,76,25407,2022-04-14,5
W12327,76,30,29,9341,2022-04-07,1
W12386,129,30,13,4251,2022-03-12,5
W12386,129,30,64,69559,2022-04-03,3
W12386,129,30,2,1312,2022-03-12,1
W12469,27,30,2,2820,2022-03-09,4
W12469,27,30,90,68375,2022-05-18,3
W12810,119,30,6,4834,2022-05-02,4
W12810,119,30,44,31462,2022-06-11,3
W12810,119,30,91,30200,2022-07-11,5
W12952,139,30,11,2353,2022-06-19,5
W12952,139,30,65,37405,2022-06-20,3
W12952,139,30,5,3185,2022-04-28,4
W13150,140,30,3,3950,2023-03-05,4
W13150,140,30,198,75631,2023-03-09,5
W13150,140,30,28,24234,2022-10-15,3
W13150,140,30,5,2108,2022-07-26,1
W13232,48,30,49,55747,2022-10-31,4
W13232,48,30,1,76,2022-08-07,1
W13247,146,30,12,11688,2022-04-28,4
W13247,146,30,67,45235,2022-05-13,3
W13247,146,30,19,5595,2022-05-11,5
W13247,146,30,4,1609,2022-05-13,1
W13409,121,30,19,24873,2022-05-05,4
W13409,121,30,32,33594,2023-03-28,3
W13503,132,30,2,3208,2022-04-13,4
W13503,132,30,95,67321,2022-05-21,3
W13503,132,30,6,6959,2022-04-21,1
W13503,132,30,16,5614,2022-05-18,5
W13795,175,30,135,43625,2022-11-20,5
W13795,175,30,40,21557,2022-11-09,4
W13795,175,30,10,6268,2022-09-15,1
W13795,175,30,89,32091,2022-11-19,3
W13801,191,30,61,85883,2022-06-19,4
W14136,86,30,123,107786,2023-03-05,4
W14136,86,30,13,8389,2023-03-03,1
W14136,86,30,16,5514,2023-02-25,5
W14138,211,30,2,1048,2022-05-08,4
W14138,211,30,104,28614,2023-06-07,5
W14138,211,30,56,31474,2023-06-07,3
W14138,211,30,2,1252,2023-04-29,2
W14138,211,30,4,2356,2023-05-18,1
W14390,94,30,3,3674,2022-05-20,4
W14390,94,30,93,54734,2022-06-02,3
W14390,94,30,74,19440,2022-06-03,5
W14532,196,30,8,6605,2022-07-02,1
W14532,196,30,259,89676,2022-07-17,5
W14532,196,30,89,42184,2022-07-19,3
W14708,145,30,12,5433,2022-11-20,4
W14708,145,30,47,27875,2023-06-03,3
W14708,145,30,37,10424,2023-06-05,5
W14708,145,30,5,1049,2023-06-04,1
W14916,145,30,47,33910,2023-05-30,3
W14916,145,30,4,4441,2022-06-11,4
W14916,145,30,116,34497,2023-06-19,5
W15028,211,30,20,23636,2022-06-29,4
W15028,211,30,122,37839,2023-05-07,5
W15028,211,30,47,25703,2023-05-07,3
W15028,211,30,3,1540,2023-02-16,1
W15148,51,30,49,71162,2022-07-06,4
W15197,216,30,85,48935,2023-05-08,3
W15197,216,30,25,19512,2023-05-01,4
W15197,216,30,40,12032,2023-05-08,5
W15197,216,30,54,23590,2023-05-07,1
W15360,125,30,68,74156,2023-02-11,4
W15360,125,30,2,2460,2023-02-10,3
W15360,125,30,35,10693,2023-03-02,5
W16042,57,30,14,14852,2022-10-06,4
W16042,57,30,3,1144,2022-08-12,5
W16042,57,30,47,44201,2022-10-06,3
W16090,124,30,17,22381,2022-08-17,4
W16090,124,30,49,14577,2022-08-19,5
W16090,124,30,119,79040,2022-08-19,3
W16090,124,30,3,1879,2022-08-07,1
W16472,64,30,15,6991,2022-09-26,4
W16472,64,30,3,2116,2022-09-19,1
W16472,64,30,48,27971,2022-10-28,3
W16472,64,30,3,905,2022-11-10,5
W16597,138,30,10,6103,2022-08-30,4
W16597,138,30,1,644,2022-08-30,1
W16597,138,30,150,58520,2023-06-06,3
W16597,138,30,4,645,2023-06-21,5
W16636,86,30,3,4107,2022-09-01,4
W16636,86,30,73,47266,2022-10-28,3
W16636,86,30,72,21185,2022-10-28,5
W16703,97,30,5,3012,2022-09-14,1
W16703,97,30,11,11962,2022-10-08,4
W16703,97,30,125,53843,2022-10-09,3
W16703,97,30,26,9464,2022-10-08,5
W16711,336,30,15,13801,2023-01-19,4
W16711,336,30,4,1854,2022-10-27,5
W16711,336,30,93,73547,2023-02-01,3
W16950,72,30,41,40947,2022-12-15,4
W16950,72,30,45,17178,2023-01-01,3
W16951,38,30,134,60441,2022-09-28,3
W16951,38,30,10,3672,2022-09-27,4
W16951,38,30,4,997,2022-09-27,5
W17041,137,30,110,81873,2022-10-02,3
W17041,137,30,5,2324,2022-09-24,4
W17041,137,30,3,803,2022-09-25,5
W17041,137,30,2,619,2022-09-28,1
W17060,357,30,62,51857,2023-01-31,4
W17060,357,30,131,47721,2023-02-23,5
W17060,357,30,8,8569,2022-12-10,3
W17174,329,30,33,7768,2023-03-26,4
W17174,329,30,17,11727,2023-06-22,3
W17174,329,30,8,2379,2023-06-19,5
W17456,78,30,64,43769,2022-12-02,3
W17456,78,30,3,3925,2022-10-23,4
W17483,168,30,3,507,2022-11-08,5
W17483,168,30,12,8633,2022-11-20,4
W17483,168,30,88,67385,2022-11-20,3
W17576,67,30,37,41522,2023-04-21,4
W17576,67,30,52,36807,2023-03-15,3
W17859,266,30,120,37463,2023-03-29,5
W17859,266,30,58,45084,2023-03-27,4
W17859,266,30,52,26102,2023-03-29,3
W17859,266,30,16,5774,2023-03-29,1
W17998,55,30,8,7111,2022-12-20,4
W17998,55,30,76,69821,2023-05-24,3
W18148,146,30,238,71134,2023-01-12,5
W18148,146,30,107,46920,2023-01-12,3
W18148,146,30,18,14356,2022-12-18,4
W18148,146,30,6,2053,2022-12-22,1
W18201,125,30,10,7898,2023-06-22,4
W18201,125,30,64,46890,2023-06-22,3
W18201,125,30,1,265,2023-04-14,5
W18919,72,30,154,85026,2023-03-03,3
W18919,72,30,10,7977,2023-02-10,4
W18919,72,30,32,9448,2023-03-03,5
W18919,72,30,7,1773,2023-02-16,1
W18993,35,30,8,6886,2023-02-13,4
W18993,35,30,119,88968,2023-02-25,3
W18993,35,30,1,10,2023-02-16,5
W18994,88,30,7,5563,2023-02-12,4
W18994,88,30,166,90227,2023-02-19,3
W18994,88,30,4,614,2023-02-19,5
W19007,78,30,3,3011,2023-02-13,4
W19007,78,30,21,11011,2023-02-28,1
W19007,78,30,134,65776,2023-03-09,3
W19007,78,30,39,21936,2023-05-30,2
W19095,99,30,32,27964,2023-06-26,4
W19095,99,30,7,3869,2023-06-25,1
W19095,99,30,32,13201,2023-02-24,5
W19095,99,30,70,40907,2023-06-29,3
W19112,296,30,8,5190,2023-02-20,4
W19112,296,30,44,14314,2023-04-12,5
W19112,296,30,78,62375,2023-05-06,3
W19112,296,30,1,1598,2023-03-10,2
W19112,296,30,34,8178,2023-05-04,1
W19136,109,30,3,2605,2023-02-25,4
W19136,109,30,74,25762,2023-03-15,5
W19136,109,30,83,47844,2023-04-04,3
W19136,109,30,1,373,2023-04-04,1
W19360,362,30,9,4517,2023-04-07,4
W19360,362,30,46,18049,2023-04-13,1
W19360,362,30,91,63378,2023-04-12,3
W19360,362,30,126,37813,2023-04-13,5
W19990,182,30,11,5555,2023-04-27,4
W19990,182,30,85,37825,2023-06-05,3
W19990,182,30,2,290,2023-05-09,1
W19990,182,30,22,6471,2023-05-23,5
W20005,229,30,14,12110,2023-06-24,4
W20005,229,30,98,61871,2023-06-29,3
W20005,229,30,33,18618,2023-06-26,1
W20005,229,30,1,1558,2023-05-08,2
W20005,229,30,104,38803,2023-06-27,5
W20651,224,30,65,48471,2023-06-30,3
W20651,224,30,38,10976,2023-06-30,4
W20651,224,30,30,8360,2023-06-29,5
W10069,264,31,57,31275,2023-02-26,3
W10069,264,31,1,48,2022-01-11,1
W10069,264,31,94,20139,2022-09-27,5
W10069,264,31,48,22060,2023-04-05,4
W10122,187,31,84,25926,2023-01-05,5
W10122,187,31,238,131235,2023-01-05,3
W10122,187,31,5,1825,2022-08-02,1
W10257,215,31,166,77741,2022-04-13,3
W10257,215,31,29,9828,2022-04-10,5
W10257,215,31,21,7366,2022-03-08,1
W10257,215,31,3,1401,2022-01-22,4
W10281,245,31,56,18460,2022-05-29,5
W10281,245,31,26,25521,2022-06-19,3
W10281,245,31,16,6505,2022-06-19,1
W10374,39,31,8,6760,2022-03-22,3
W10374,39,31,18,5271,2022-01-29,5
W10374,39,31,35,39259,2022-02-03,4
W10374,39,31,43,22160,2022-02-11,1
W10541,112,31,3,4659,2022-01-15,4
W10541,112,31,54,43296,2022-12-20,3
W10581,373,31,155,55661,2022-02-25,3
W10581,373,31,165,62032,2022-02-25,5
W10581,373,31,15,6751,2022-02-25,1
W10732,148,31,9,8611,2022-04-24,4
W10732,148,31,87,50626,2022-04-19,3
W10732,148,31,130,42740,2022-05-12,5
W10732,148,31,10,5536,2022-05-08,1
W10774,63,31,14,13920,2022-02-01,4
W10774,63,31,11,7341,2022-12-28,1
W10774,63,31,38,32699,2022-12-25,3
W10774,63,31,104,33809,2023-01-23,5
W10960,121,31,2,2725,2022-02-06,4
W10960,121,31,123,73713,2022-02-22,3
W10960,121,31,14,11857,2022-02-09,1
W10960,121,31,11,3550,2022-02-20,5
W10982,121,31,2,2030,2022-01-28,4
W10982,121,31,87,47346,2023-04-13,3
W10982,121,31,29,13143,2023-04-13,5
W10982,121,31,16,4603,2022-02-13,1
W11017,180,31,1,0,2022-01-29,4
W11017,180,31,70,74700,2022-02-15,3
W11017,180,31,3,937,2022-02-03,5
W11159,108,31,48,61031,2022-04-09,3
W11159,108,31,8,8881,2022-04-19,4
W11316,62,31,1,1473,2022-02-05,4
W11316,62,31,111,70229,2022-02-17,3
W11510,160,31,117,60345,2022-03-16,3
W11510,160,31,14,5714,2022-04-10,5
W11510,160,31,1,795,2022-02-13,4
W11510,160,31,3,2827,2022-04-10,1
W11876,123,31,7,5246,2022-02-23,4
W11876,123,31,81,76812,2022-03-04,3
W11876,123,31,53,11663,2022-03-04,5
W11894,70,31,13,11758,2022-03-22,4
W11894,70,31,67,57028,2022-04-05,3
W12124,85,31,2,2472,2022-04-20,4
W12124,85,31,97,71224,2022-04-20,3
W12124,85,31,25,6869,2022-04-20,5
W12312,53,31,93,96121,2022-03-18,3
W12312,53,31,119,36220,2022-03-18,5
W12364,221,31,2,3236,2022-09-27,4
W12364,221,31,21,14684,2022-09-28,3
W12364,221,31,3,893,2022-09-14,5
W12364,221,31,1,234,2022-09-14,1
W12460,44,31,83,95589,2022-03-22,4
W12460,44,31,14,8598,2022-03-12,1
W12496,358,31,71,66297,2022-09-23,3
W12496,358,31,1,178,2022-09-23,5
W12693,148,31,17,12161,2022-03-18,4
W12693,148,31,63,49637,2022-04-04,3
W12693,148,31,6,1776,2022-03-20,1
W12693,148,31,10,2798,2022-03-19,5
W12872,399,31,4,5143,2022-09-16,4
W12872,399,31,7,6192,2022-08-21,3
W12872,399,31,234,197619,2022-10-04,1
W13019,68,31,60,63990,2022-06-23,4
W13019,68,31,4,5843,2022-04-07,3
W13083,94,31,67,79367,2022-04-04,3
W13083,94,31,4,4455,2022-04-03,4
W13083,94,31,1,299,2022-04-01,1
W13137,77,31,128,43383,2022-05-03,5
W13137,77,31,6,8391,2022-05-05,4
W13137,77,31,5,2483,2022-04-26,1
W13137,77,31,71,54176,2022-05-05,3
W13161,260,31,33,32873,2022-04-26,4
W13161,260,31,48,39202,2022-04-26,3
W13161,260,31,179,39182,2022-04-26,5
W13345,130,31,2,796,2022-06-10,5
W13345,130,31,43,28618,2023-01-19,3
W13345,130,31,6,5142,2023-02-03,4
W13415,557,31,51,46730,2022-06-20,4
W13415,557,31,28,28690,2022-04-29,3
W13512,107,31,2,3077,2022-04-13,4
W13512,107,31,48,14582,2022-05-14,5
W13512,107,31,68,52658,2022-05-14,3
W13604,57,31,104,68724,2022-05-08,4
W13604,57,31,46,18149,2022-04-25,3
W13604,57,31,2,878,2022-04-26,1
W13684,117,31,115,36499,2022-06-05,5
W13684,117,31,34,22802,2022-05-15,4
W13684,117,31,87,57431,2022-06-05,3
W13684,117,31,2,2044,2022-05-15,1
W13693,193,31,253,70013,2023-01-05,3
W13693,193,31,6,5649,2022-05-08,4
W13693,193,31,54,17426,2022-08-06,5
W13693,193,31,43,6558,2022-05-08,1
W13923,51,31,57,59271,2022-12-26,4
W13923,51,31,8,3121,2022-05-04,5
W14348,78,31,55,70185,2022-06-03,4
W14348,78,31,8,6275,2022-06-09,3
W14405,101,31,25,7115,2022-06-04,5
W14405,101,31,161,88490,2022-06-04,3
W14405,101,31,3,2681,2022-05-20,4
W14413,291,31,47,54198,2023-01-04,4
W14413,291,31,31,23437,2023-01-05,3
W14413,291,31,14,9732,2023-01-09,1
W14764,541,31,156,74880,2022-06-25,3
W14764,541,31,9,11768,2022-06-24,4
W14764,541,31,189,56370,2022-06-24,5
W14764,541,31,15,3869,2022-06-23,1
W14866,83,31,84,63879,2022-08-09,3
W14866,83,31,9,7355,2022-07-31,4
W14919,144,31,11,2527,2022-06-29,1
W14919,144,31,119,95335,2022-06-27,3
W14919,144,31,8,6076,2022-06-21,4
W14919,144,31,14,5264,2022-06-29,5
W15031,142,31,4,4973,2022-06-25,4
W15031,142,31,132,85716,2022-07-02,3
W15031,142,31,2,657,2022-06-26,5
W15138,94,31,30,28223,2023-03-08,4
W15138,94,31,1,158,2022-06-23,5
W15138,94,31,56,52535,2023-03-08,3
W15138,94,31,1,256,2022-10-13,1
W15183,105,31,3,4861,2022-06-25,4
W15183,105,31,61,19356,2023-06-03,5
W15183,105,31,96,59536,2023-06-05,3
W15184,135,31,101,30248,2022-07-19,5
W15184,135,31,170,106690,2022-07-20,3
W15184,135,31,3,3891,2022-06-24,4
W15184,135,31,16,5251,2022-07-20,1
W15229,57,31,44,41200,2023-02-18,4
W15229,57,31,44,29847,2023-03-04,3
W15233,187,31,167,80870,2022-07-06,3
W15233,187,31,5,5362,2022-06-26,4
W15233,187,31,14,4919,2022-07-06,5
W15285,883,31,56,62447,2023-05-08,4
W15285,883,31,12,10823,2023-05-01,3
W15614,445,31,32,32692,2022-08-08,4
W15614,445,31,258,83563,2022-08-14,5
W15614,445,31,12,6148,2022-08-09,1
W15614,445,31,117,58709,2022-08-14,3
W15779,72,31,3,4184,2022-10-21,4
W15779,72,31,106,74645,2023-06-25,3
W15779,72,31,42,14888,2023-06-10,5
W15779,72,31,6,1223,2023-06-24,1
W15785,68,31,7,5569,2022-08-13,4
W15785,68,31,62,33961,2022-08-28,3
W15785,68,31,57,14357,2022-08-27,5
W15846,126,31,4,3548,2022-07-25,4
W15846,126,31,205,109897,2022-08-19,3
W15846,126,31,192,67257,2022-08-19,5
W15846,126,31,1,717,2022-08-19,1
W15941,71,31,56,47902,2023-01-13,4
W15941,71,31,24,16670,2023-01-14,3
W15941,71,31,5,1520,2022-11-16,5
W15941,71,31,11,9229,2022-12-12,1
W16066,192,31,12,14853,2022-08-28,4
W16066,192,31,121,73086,2022-09-27,3
W16097,154,31,5,5102,2022-08-23,4
W16097,154,31,104,76123,2022-09-06,3
W16097,154,31,1,555,2022-08-23,5
W16209,57,31,4,4742,2022-08-11,4
W16209,57,31,57,52472,2022-09-23,3
W16209,57,31,56,16472,2022-09-13,5
W16273,48,31,84,61436,2022-09-26,4
W16273,48,31,17,10767,2022-09-18,3
W16273,48,31,2,738,2022-09-18,1
W16335,120,31,3,3209,2022-08-16,4
W16335,120,31,25,6144,2022-08-30,5
W16335,120,31,160,73726,2022-08-30,3
W16335,120,31,9,3450,2022-08-30,1
W17076,132,31,7,2935,2022-10-25,4
W17076,132,31,189,66700,2022-12-15,5
W17076,132,31,60,33603,2022-12-13,3
W17076,132,31,2,1268,2022-11-15,1
W17468,132,31,50,13321,2023-01-23,5
W17468,132,31,8,5942,2023-01-23,4
W17468,132,31,80,41914,2023-01-25,3
W17468,132,31,2,1452,2023-01-24,1
W17745,83,31,95,98000,2023-01-04,4
W17877,196,31,193,50731,2022-12-30,5
W17877,196,31,92,81829,2022-12-27,3
W17877,196,31,5,4609,2022-12-19,4
W17877,196,31,6,4297,2022-12-27,1
W17878,168,31,38,31981,2022-12-27,4
W17878,168,31,2,496,2022-12-18,5
W17878,168,31,96,62709,2023-01-21,3
W18090,155,31,4,4899,2022-12-14,4
W18090,155,31,99,94409,2023-01-08,3
W18266,477,31,15,8221,2023-03-28,4
W18266,477,31,275,114319,2023-03-15,1
W18266,477,31,67,39162,2023-06-24,3
W18266,477,31,8,3297,2023-06-10,5
W18266,477,31,866,599515,2023-06-27,2
W18470,199,31,27,18700,2023-06-15,4
W18470,199,31,78,44189,2023-06-30,3
W18470,199,31,7,2374,2023-06-10,1
W18470,199,31,13,4940,2023-06-12,5
W19092,258,31,125,89341,2023-03-14,4
W19092,258,31,69,45083,2023-03-26,1
W19092,258,31,136,60905,2023-03-19,5
W19092,258,31,29,19807,2023-03-12,3
W19762,110,31,2,3240,2023-04-06,4
W19762,110,31,115,92753,2023-04-24,3
W19762,110,31,13,3795,2023-04-22,5
W19762,110,31,7,6469,2023-04-24,1
W19819,164,31,9,6101,2023-05-04,4
W19819,164,31,23,6665,2023-05-05,5
W19819,164,31,121,82506,2023-05-14,3
W19819,164,31,66,40853,2023-05-23,1
W19986,74,31,172,163645,2023-05-02,4
W20147,97,31,1,0,2023-05-05,4
W20147,97,31,88,56034,2023-06-12,1
W20484,60,31,3,3937,2023-06-25,4
W20484,60,31,132,79277,2023-06-26,3
W20597,95,31,127,109344,2023-06-30,4
W20597,95,31,2,2954,2023-06-25,3
W20757,132,31,112,119695,2023-06-21,3
W20757,132,31,4,6129,2023-06-17,4
W20757,132,31,2,386,2023-06-20,5
W10013,136,32,160,104652,2022-02-10,3
W10013,136,32,47,22250,2022-02-25,4
W10125,148,32,48,11847,2022-02-10,5
W10125,148,32,164,108376,2022-02-09,3
W10125,148,32,5,3578,2022-02-08,4
W10143,108,32,118,124792,2022-04-29,3
W10161,380,32,122,91852,2022-04-22,3
W10161,380,32,32,9733,2022-03-27,5
W10265,118,32,42,31758,2023-05-27,3
W10265,118,32,43,11715,2023-01-22,5
W10265,118,32,60,41266,2023-01-23,4
W10497,173,32,34,21276,2022-02-01,4
W10497,173,32,100,56047,2023-02-21,3
W10497,173,32,32,10563,2022-02-25,5
W10497,173,32,1,308,2022-02-23,1
W10552,275,32,16,13293,2023-04-10,4
W10552,275,32,55,33733,2023-01-23,1
W10552,275,32,75,27738,2023-01-23,5
W10552,275,32,7,3999,2022-11-19,3
W10616,244,32,40,21513,2023-04-23,3
W10616,244,32,3,3036,2023-05-01,4
W10616,244,32,46,17029,2023-04-13,5
W10616,244,32,3,2153,2023-04-08,1
W10794,78,32,52,35142,2023-03-18,3
W10794,78,32,23,22678,2023-02-19,4
W10794,78,32,15,4803,2022-12-04,5
W10794,78,32,31,26717,2023-01-22,1
W10941,98,32,12,13575,2022-02-01,4
W10941,98,32,34,29524,2022-02-04,3
W10941,98,32,22,12145,2022-02-04,1
W10941,98,32,17,4766,2022-02-04,5
W11282,84,32,75,65862,2023-05-28,4
W11282,84,32,3,1757,2023-05-28,3
W11560,136,32,51,58027,2022-04-15,4
W11560,136,32,5,1098,2022-02-18,1
W11560,136,32,25,30896,2022-04-04,3
W11723,163,32,31,31156,2022-02-20,4
W11723,163,32,95,68214,2023-04-17,3
W11728,233,32,105,68780,2023-05-11,3
W11728,233,32,155,53362,2023-05-21,5
W11728,233,32,105,66223,2023-05-22,1
W12019,189,32,3,4731,2022-11-13,4
W12019,189,32,24,11628,2023-04-18,1
W12019,189,32,208,65608,2023-04-22,5
W12019,189,32,28,19717,2023-04-17,3
W12417,73,32,1,1439,2022-03-07,4
W12417,73,32,149,66860,2022-04-06,1
W12417,73,32,3,3474,2022-04-22,3
W12417,73,32,2,663,2022-03-10,5
W12649,125,32,51,58578,2023-01-21,4
W12649,125,32,39,27324,2023-04-07,3
W12753,152,32,116,75909,2022-04-08,3
W12753,152,32,6,5844,2022-04-02,4
W12753,152,32,4,1461,2022-04-08,5
W13052,151,32,62,65379,2022-06-19,4
W13052,151,32,3,1007,2022-04-01,5
W13052,151,32,39,31963,2022-04-24,3
W13141,115,32,52,16240,2022-06-01,5
W13141,115,32,133,69906,2022-06-19,3
W13141,115,32,4,2688,2022-06-19,4
W13141,115,32,4,1407,2022-04-08,1
W13353,323,32,5,4289,2022-07-29,4
W13353,323,32,68,68409,2022-11-08,3
W13353,323,32,16,4536,2022-11-05,5
W13404,206,32,4,4360,2022-04-13,4
W13404,206,32,61,18925,2022-08-02,5
W13404,206,32,82,48004,2022-08-02,3
W13404,206,32,5,2572,2022-07-30,1
W13598,176,32,11,5698,2022-04-26,4
W13598,176,32,43,13424,2023-05-01,5
W13598,176,32,90,54206,2023-05-01,3
W13598,176,32,3,1063,2022-04-26,1
W13630,285,32,5,4745,2022-06-12,4
W13630,285,32,12,3599,2022-06-12,5
W13630,285,32,177,102724,2022-06-17,3
W13782,99,32,30,9650,2022-10-02,5
W13782,99,32,2,3145,2022-04-23,4
W13782,99,32,119,65848,2023-01-26,3
W13782,99,32,3,1069,2022-05-28,1
W13911,149,32,4,2385,2022-05-29,4
W13911,149,32,57,43174,2022-11-21,3
W13911,149,32,4,1927,2022-07-14,1
W14007,150,32,9,7985,2022-05-14,4
W14007,150,32,170,84032,2022-05-19,3
W14007,150,32,100,33677,2022-05-19,5
W14007,150,32,17,3262,2022-05-19,1
W14174,127,32,85,64193,2022-05-29,3
W14174,127,32,13,14365,2022-05-19,4
W14174,127,32,113,29888,2022-05-29,5
W14174,127,32,1,85,2022-05-12,1
W14175,327,32,26,40481,2022-06-22,4
W14175,327,32,22,27091,2022-10-25,3
W14358,56,32,4,3542,2022-05-18,4
W14358,56,32,24,6654,2022-05-25,5
W14358,56,32,155,110523,2022-05-27,3
W14637,277,32,55,48545,2022-07-18,4
W14637,277,32,31,19313,2022-07-18,3
W14637,277,32,8,5986,2022-07-13,1
W14637,277,32,84,26411,2022-07-19,5
W14643,979,32,63,68391,2023-03-27,4
W14643,979,32,35,21266,2023-03-27,3
W14697,212,32,157,68600,2023-03-01,3
W14697,212,32,15,9724,2022-08-20,4
W14697,212,32,61,19768,2023-03-01,5
W14697,212,32,28,8823,2022-08-20,1
W14840,100,32,2,3302,2022-06-08,4
W14840,100,32,8,2347,2022-08-15,5
W14840,100,32,90,87947,2022-08-25,3
W14860,162,32,4,5071,2022-06-08,4
W14860,162,32,84,60878,2022-10-03,3
W14860,162,32,43,23233,2022-08-06,1
W14860,162,32,9,2542,2022-06-17,5
W14908,174,32,5,5060,2023-01-17,4
W14908,174,32,64,40677,2023-02-20,3
W14908,174,32,47,16305,2023-02-04,5
W14908,174,32,14,4954,2023-01-22,1
W15840,105,32,4,2865,2022-08-02,4
W15840,105,32,145,132671,2022-08-02,3
W15840,105,32,6,1123,2022-07-29,5
W15865,100,32,8,11957,2022-08-03,4
W15865,100,32,135,82053,2022-09-12,3
W15865,100,32,4,3040,2022-07-27,1
W15865,100,32,29,9919,2022-09-12,5
W16107,118,32,186,62505,2023-06-11,5
W16107,118,32,16,7785,2022-08-24,4
W16107,118,32,98,42159,2023-06-11,3
W16107,118,32,24,10429,2023-06-06,1
W16213,88,32,104,78068,2022-11-16,3
W16213,88,32,3,4576,2022-08-11,4
W16213,88,32,6,2089,2022-08-13,1
W16423,191,32,5,7246,2022-09-18,4
W16423,191,32,101,72630,2023-03-30,3
W16423,191,32,1,779,2022-09-25,1
W16423,191,32,12,2834,2023-03-30,5
W16626,60,32,2,3060,2022-09-01,4
W16626,60,32,145,83619,2022-09-21,3
W17500,228,32,21,20846,2023-04-05,4
W17500,228,32,40,11920,2023-04-16,5
W17500,228,32,138,82389,2023-04-10,3
W17500,228,32,41,24094,2023-04-16,1
W17557,162,32,78,87096,2022-11-17,3
W17557,162,32,26,15194,2022-11-17,4
W17709,132,32,4,5163,2022-11-13,4
W17709,132,32,188,101812,2022-12-03,3
W17709,132,32,2,861,2022-11-15,1
W18114,202,32,8,3917,2022-12-31,4
W18114,202,32,1,718,2022-12-16,1
W18114,202,32,314,150162,2023-01-07,3
W18114,202,32,24,6950,2022-12-30,5
W18344,155,32,27,19988,2023-06-02,4
W18344,155,32,91,48738,2023-06-16,3
W18344,155,32,116,37264,2023-06-16,5
W18344,155,32,1,342,2023-04-20,1
W19017,69,32,51,53003,2023-03-11,4
W19017,69,32,24,27304,2023-06-25,3
W19024,94,32,50,51657,2023-06-15,4
W19024,94,32,62,52585,2023-06-19,3
W19024,94,32,1,251,2023-04-04,5
